Name,lon,lat,Sampling_date,Reservoir,Sampling_method,Parameter,Parameter_value,Parameter_unit,Result_ID,Quantification_limit,Meta_analysis_name,Sample_type,Depth,Inland_water_body_IDS2_date,days_diff,S2_product_ID,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,QA60,SCL,cloud_probability,CPP
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.19,µg/L,"1,19",0.029999999,Fluorescencia atómica,DISCRETA,3,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.39,µg/L,"0,39",0.029999999,Fluorescencia atómica,DISCRETA,41,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.41,µg/L,"0,41",0.029999999,Fluorescencia atómica,DISCRETA,46,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.52,µg/L,"0,52",0.029999999,Fluorescencia atómica,DISCRETA,30,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.45,µg/L,"0,45",0.029999999,Fluorescencia atómica,DISCRETA,34,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.44,µg/L,"0,44",0.029999999,Fluorescencia atómica,DISCRETA,39,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.39,µg/L,"0,39",0.029999999,Fluorescencia atómica,DISCRETA,44,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.4,µg/L,"0,4",0.029999999,Fluorescencia atómica,DISCRETA,47,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.36,µg/L,"1,36",0.029999999,Fluorescencia atómica,DISCRETA,8,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.39,µg/L,"1,39",0.029999999,Fluorescencia atómica,DISCRETA,9,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,TOMA DE MUESTRAS PARA LABORATORIO,SOLIDOS EN SUSPENSION,4,mg/L,4,2,Gravimetría,INTEGRADA,-1,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.62,µg/L,"1,62",0.029999999,Fluorescencia atómica,DISCRETA,17,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.68,µg/L,"1,68",0.029999999,Fluorescencia atómica,DISCRETA,19,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.5,µg/L,"0,5",0.029999999,Fluorescencia atómica,DISCRETA,28,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.52,µg/L,"0,52",0.029999999,Fluorescencia atómica,DISCRETA,33,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.43,µg/L,"0,43",0.029999999,Fluorescencia atómica,DISCRETA,35,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.47,µg/L,"0,47",0.029999999,Fluorescencia atómica,DISCRETA,36,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.43,µg/L,"0,43",0.029999999,Fluorescencia atómica,DISCRETA,38,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.36,µg/L,"0,36",0.029999999,Fluorescencia atómica,DISCRETA,43,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.33,µg/L,"0,33",0.029999999,Fluorescencia atómica,DISCRETA,54,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,TOMA DE MUESTRAS PARA LABORATORIO,FOSFORO TOTAL,0,mg P/l,"<0,02",0.02,Espectofotometría de absorción molecular,INTEGRADA,-1,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06660017,-1.0992,39.7301,3/4/2020,Estación punto de presa E. de Benagéber,DETERMINACION FÍSICO-QUÍMICA IN SITU,Profundidad del disco de secchi,4,m,,,,INTEGRADA,-1,3/6/2020,2,S2B_MSIL2A_20200306T104819_N0214_R051_T30TXK_20200306T133852,0.0969,0.0799,0.0882,0.0878,0.1038,0.1294,0.143,0.1199,0.1549,0.1759,0.1364,0.1303,0,10,39,61.56733
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.41,µg/L,"1,41",0.029999999,Fluorescencia atómica,DISCRETA,5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.91,µg/L,"0,91",0.029999999,Fluorescencia atómica,DISCRETA,7.5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.01,µg/L,"1,01",0.029999999,Fluorescencia atómica,DISCRETA,1,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.59,µg/L,"1,59",0.029999999,Fluorescencia atómica,DISCRETA,4.5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.93,µg/L,"0,93",0.029999999,Fluorescencia atómica,DISCRETA,8.5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.86,µg/L,"0,86",0.029999999,Fluorescencia atómica,DISCRETA,0.5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.63,µg/L,"0,63",0.029999999,Fluorescencia atómica,DISCRETA,0,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.61,µg/L,"1,61",0.029999999,Fluorescencia atómica,DISCRETA,4,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.31,µg/L,"1,31",0.029999999,Fluorescencia atómica,DISCRETA,5.5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.5,µg/L,"1,5",0.029999999,Fluorescencia atómica,DISCRETA,3.5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.02,µg/L,"1,02",0.029999999,Fluorescencia atómica,DISCRETA,6,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.9,µg/L,"0,9",0.029999999,Fluorescencia atómica,DISCRETA,8,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.01,µg/L,"1,01",0.029999999,Fluorescencia atómica,DISCRETA,9,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,TOMA DE MUESTRAS PARA LABORATORIO,SOLIDOS EN SUSPENSION,0,mg/L,<2,2,Gravimetría,INTEGRADA,-1,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.98,µg/L,"0,98",0.029999999,Fluorescencia atómica,DISCRETA,6.5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.93,µg/L,"0,93",0.029999999,Fluorescencia atómica,DISCRETA,7,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.22,µg/L,"1,22",0.029999999,Fluorescencia atómica,DISCRETA,1.5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.49,µg/L,"1,49",0.029999999,Fluorescencia atómica,DISCRETA,2.5,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.4,µg/L,"1,4",0.029999999,Fluorescencia atómica,DISCRETA,2,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.51,µg/L,"1,51",0.029999999,Fluorescencia atómica,DISCRETA,3,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,TOMA DE MUESTRAS PARA LABORATORIO,FOSFORO TOTAL,0.039,mg P/l,"0,039",0.02,Espectofotometría de absorción molecular,INTEGRADA,-1,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06160014,-0.164,40.0293,2/27/2020,Estación punto de presa E. de María Cristina,DETERMINACION FÍSICO-QUÍMICA IN SITU,Profundidad del disco de secchi,3.700000048,m,,,,INTEGRADA,-1,2/25/2020,2,S2B_MSIL2A_20200225T104929_N0214_R051_T30TYK_20200225T134037,0.0878,0.0537,0.0737,0.0635,0.0653,0.0761,0.0917,0.0647,0.1082,0.1989,0.0761,0.0854,0,10,36,66.914193
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.41,µg/L,"0,41",,Fluorescencia atómica,DISCRETA,12,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.37,µg/L,"0,37",,Fluorescencia atómica,DISCRETA,18,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.39,µg/L,"0,39",,Fluorescencia atómica,DISCRETA,21,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.39,µg/L,"0,39",,Fluorescencia atómica,DISCRETA,4,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.38,µg/L,"0,38",,Fluorescencia atómica,DISCRETA,9,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.39,µg/L,"0,39",,Fluorescencia atómica,DISCRETA,13,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,1.45,µg/L,"1,45",,Fluorescencia atómica,DISCRETA,26,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.44,µg/L,"0,44",,Fluorescencia atómica,DISCRETA,2,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.41,µg/L,"0,41",,Fluorescencia atómica,DISCRETA,1,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.44,µg/L,"0,44",,Fluorescencia atómica,DISCRETA,24,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.34,µg/L,"0,34",,Fluorescencia atómica,DISCRETA,0,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.4,µg/L,"0,4",,Fluorescencia atómica,DISCRETA,10,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.36,µg/L,"0,36",,Fluorescencia atómica,DISCRETA,17,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.4,µg/L,"0,4",,Fluorescencia atómica,DISCRETA,3,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
JU06150028,-0.2307,40.0116,12/16/2019,Estación punto de presa E. de Sitjar,DETERMINACION FÍSICO-QUÍMICA IN SITU,CLOROFILA A,0.39,µg/L,"0,39",,Fluorescencia atómica,DISCRETA,14,12/17/2019,1,S2B_MSIL2A_20191217T105349_N0213_R051_T30TYK_20191217T123333,0.1523,0.1687,0.1678,0.1468,0.1546,0.1593,0.161,0.1644,0.1593,0.3006,0.1167,0.1038,2048,8,100,88.914634
